date,entity,crimes2
2015-12-05,P-040,1.2857142857142858
2015-12-05,P-109,2.0
2015-12-05,P-007,0.0
2015-12-05,P-023,1.4285714285714286
2015-12-05,P-103,1.8571428571428572
2015-12-05,P-019,1.5714285714285714
2015-12-05,P-041,3.0
2015-12-05,P-113,1.0
2015-12-05,P-047,1.2857142857142858
2015-12-05,P-049,2.0
2015-12-05,P-062,0.0
2015-12-05,P-045,0.0
2015-12-05,P-067,0.0
2015-12-05,P-104,1.4285714285714286
2015-12-05,P-083,3.0
2015-12-05,P-094,1.0
2015-12-05,P-121,1.4285714285714286
2015-12-05,P-005,0.0
2015-12-05,P-025,1.2857142857142858
2015-12-05,P-046,0.0
2015-12-05,P-110,0.0
2015-12-05,P-061,0.0
2015-12-05,P-081,1.4285714285714286
2015-12-05,P-105,0.0
2015-12-05,P-115,2.4285714285714284
2015-12-05,P-107,0.0
2015-12-05,P-013,0.0
2015-12-05,P-020,0.0
2015-12-05,P-050,0.0
2015-12-05,P-079,1.8571428571428572
2015-12-05,P-001,0.0
2015-12-05,P-006,1.0
2015-12-05,P-014,0.0
2015-12-05,P-072,0.0
2015-12-05,P-073,0.0
2015-12-05,P-048,1.4285714285714286
2015-12-05,P-114,2.2857142857142856
2015-12-05,P-122,1.7142857142857142
2015-12-05,P-052,3.5714285714285716
2015-12-05,P-078,0.0
2015-12-05,P-077,0.0
2015-12-05,P-026,1.1428571428571428
2015-12-05,P-108,1.7142857142857142
2015-12-05,P-070,1.5714285714285714
2015-12-05,P-069,1.2857142857142858
2015-12-05,P-120,0.0
2015-12-05,P-063,0.0
2015-12-05,P-071,1.7142857142857142
2015-12-05,P-084,1.2857142857142858
2015-12-05,P-009,1.2857142857142858
2015-12-05,P-068,0.0
2015-12-05,P-076,1.0
2015-12-05,P-066,0.0
2015-12-05,P-017,0.0
2015-12-05,P-042,1.8571428571428572
2015-12-05,P-088,0.0
2015-12-05,P-032,1.5714285714285714
2015-12-05,P-060,1.1428571428571428
2015-12-05,P-102,0.0
2015-12-05,P-028,1.4285714285714286
2015-12-05,P-090,1.5714285714285714
2015-12-05,P-112,0.0
2015-12-05,P-010,1.7142857142857142
2015-12-05,P-106,1.4285714285714286
2015-12-05,P-024,1.5714285714285714
2015-12-05,P-101,0.0
2015-12-05,P-030,0.0
2015-12-05,P-033,0.0
2015-12-05,P-034,0.0
2015-12-05,P-111,1.7142857142857142
2015-12-05,P-100,0.0
2015-12-05,P-123,0.0
2015-12-05,P-022,0.0
2015-12-06,P-018,1.4285714285714286
2015-12-06,P-044,2.2857142857142856
2015-12-06,P-075,0.0
2015-12-06,P-043,2.2857142857142856
2015-12-06,P-040,1.2857142857142858
2015-12-06,P-109,2.0
2015-12-06,P-007,1.2857142857142858
2015-12-06,P-023,0.0
2015-12-06,P-103,0.0
2015-12-06,P-019,1.5714285714285714
2015-12-06,P-041,3.0
2015-12-06,P-113,0.0
2015-12-06,P-047,0.0
2015-12-06,P-049,2.142857142857143
2015-12-06,P-062,0.0
2015-12-06,P-045,0.0
2015-12-06,P-067,1.7142857142857142
2015-12-06,P-104,1.2857142857142858
2015-12-06,P-083,2.857142857142857
2015-12-06,P-094,0.0
2015-12-06,P-121,0.0
2015-12-06,P-005,0.0
2015-12-06,P-025,0.0
2015-12-06,P-046,3.2857142857142856
2015-12-06,P-110,1.4285714285714286
2015-12-06,P-061,0.0
2015-12-06,P-081,0.0
2015-12-06,P-105,0.0
2015-12-06,P-115,0.0
2015-12-06,P-107,1.5714285714285714
2015-12-06,P-013,0.0
2015-12-06,P-020,1.4285714285714286
2015-12-06,P-050,0.0
2015-12-06,P-079,0.0
2015-12-06,P-001,2.2857142857142856
2015-12-06,P-006,1.0
2015-12-06,P-014,1.2857142857142858
2015-12-06,P-072,0.0
2015-12-06,P-073,0.0
2015-12-06,P-048,1.7142857142857142
2015-12-06,P-114,2.5714285714285716
2015-12-06,P-122,1.5714285714285714
2015-12-06,P-052,3.5714285714285716
2015-12-06,P-078,0.0
2015-12-06,P-077,1.1428571428571428
2015-12-06,P-026,0.0
2015-12-06,P-108,1.7142857142857142
2015-12-06,P-070,0.0
2015-12-06,P-069,0.0
2015-12-06,P-120,0.0
2015-12-06,P-063,1.5714285714285714
2015-12-06,P-071,0.0
2015-12-06,P-084,0.0
2015-12-06,P-009,1.2857142857142858
2015-12-06,P-068,0.0
2015-12-06,P-076,0.0
2015-12-06,P-066,0.0
2015-12-06,P-017,0.0
2015-12-06,P-042,0.0
2015-12-06,P-088,0.0
2015-12-06,P-032,0.0
2015-12-06,P-060,0.0
2015-12-06,P-102,0.0
2015-12-06,P-028,1.4285714285714286
2015-12-06,P-090,0.0
2015-12-06,P-112,0.0
2015-12-06,P-010,0.0
2015-12-06,P-106,1.4285714285714286
2015-12-06,P-024,1.8571428571428572
2015-12-06,P-101,1.0
2015-12-06,P-030,0.0
2015-12-06,P-033,1.2857142857142858
2015-12-06,P-034,0.0
2015-12-06,P-111,0.0
2015-12-06,P-100,1.1428571428571428
2015-12-06,P-123,0.0
2015-12-06,P-022,0.0
2015-12-07,P-018,0.0
2015-12-07,P-044,2.2857142857142856
2015-12-07,P-075,1.2857142857142858
2015-12-07,P-043,2.4285714285714284
2015-12-07,P-040,1.2857142857142858
2015-12-07,P-109,0.0
2015-12-07,P-007,1.2857142857142858
2015-12-07,P-023,0.0
2015-12-07,P-103,2.0
2015-12-07,P-019,1.5714285714285714
2015-12-07,P-041,2.857142857142857
2015-12-07,P-113,1.1428571428571428
2015-12-07,P-047,0.0
2015-12-07,P-049,2.142857142857143
2015-12-07,P-062,0.0
2015-12-07,P-045,0.0
2015-12-07,P-067,1.7142857142857142
2015-12-07,P-104,1.2857142857142858
2015-12-07,P-083,2.7142857142857144
2015-12-07,P-094,1.0
2015-12-07,P-121,1.5714285714285714
2015-12-07,P-005,0.0
2015-12-07,P-025,0.0
2015-12-07,P-046,3.2857142857142856
2015-12-07,P-110,1.7142857142857142
2015-12-07,P-061,1.5714285714285714
2015-12-07,P-081,0.0
2015-12-07,P-105,1.8571428571428572
2015-12-07,P-115,2.5714285714285716
2015-12-07,P-107,1.4285714285714286
2015-12-07,P-013,1.4285714285714286
2015-12-07,P-020,1.5714285714285714
2015-12-07,P-050,1.2857142857142858
2015-12-07,P-079,0.0
2015-12-07,P-001,0.0
2015-12-07,P-006,0.0
2015-12-07,P-014,0.0
2015-12-07,P-072,0.0
2015-12-07,P-073,0.0
2015-12-07,P-048,1.7142857142857142
2015-12-07,P-114,0.0
2015-12-07,P-122,1.5714285714285714
2015-12-07,P-052,3.7142857142857144
2015-12-07,P-078,0.0
2015-12-07,P-077,1.1428571428571428
2015-12-07,P-026,0.0
2015-12-07,P-108,1.7142857142857142
2015-12-07,P-070,0.0
2015-12-07,P-069,1.2857142857142858
2015-12-07,P-120,0.0
2015-12-07,P-063,0.0
2015-12-07,P-071,1.4285714285714286
2015-12-07,P-084,0.0
2015-12-07,P-009,1.0
2015-12-07,P-068,0.0
2015-12-07,P-076,1.0
2015-12-07,P-066,1.2857142857142858
2015-12-07,P-017,1.7142857142857142
2015-12-07,P-042,0.0
2015-12-07,P-088,1.0
2015-12-07,P-032,1.7142857142857142
2015-12-07,P-060,0.0
2015-12-07,P-102,1.2857142857142858
2015-12-07,P-028,0.0
2015-12-07,P-090,0.0
2015-12-07,P-112,0.0
2015-12-07,P-010,1.7142857142857142
2015-12-07,P-106,0.0
2015-12-07,P-024,1.8571428571428572
2015-12-07,P-101,0.0
2015-12-07,P-030,1.0
2015-12-07,P-033,0.0
2015-12-07,P-034,0.0
2015-12-07,P-111,1.7142857142857142
2015-12-07,P-100,1.0
2015-12-07,P-123,1.0
2015-12-07,P-022,0.0
2015-12-08,P-018,1.4285714285714286
2015-12-08,P-044,2.142857142857143
2015-12-08,P-075,1.2857142857142858
2015-12-08,P-043,1.5714285714285714
2015-12-08,P-040,1.2857142857142858
2015-12-08,P-109,2.0
2015-12-08,P-007,0.0
2015-12-08,P-023,1.4285714285714286
2015-12-08,P-103,0.0
2015-12-08,P-019,1.4285714285714286
2015-12-08,P-041,2.5714285714285716
2015-12-08,P-113,1.2857142857142858
2015-12-08,P-047,1.1428571428571428
2015-12-08,P-049,0.0
2015-12-08,P-062,2.4285714285714284
2015-12-08,P-045,0.0
2015-12-08,P-067,1.7142857142857142
2015-12-08,P-104,1.2857142857142858
2015-12-08,P-083,0.0
2015-12-08,P-094,0.0
2015-12-08,P-121,1.5714285714285714
2015-12-08,P-005,0.0
2015-12-08,P-025,0.0
2015-12-08,P-046,3.5714285714285716
2015-12-08,P-110,0.0
2015-12-08,P-061,0.0
2015-12-08,P-081,0.0
2015-12-08,P-105,2.0
2015-12-08,P-115,2.5714285714285716
2015-12-08,P-107,1.4285714285714286
2015-12-08,P-013,1.4285714285714286
2015-12-08,P-020,0.0
2015-12-08,P-050,1.4285714285714286
2015-12-08,P-079,0.0
2015-12-08,P-001,2.142857142857143
2015-12-08,P-006,1.0
2015-12-08,P-014,0.0
2015-12-08,P-072,1.0
2015-12-08,P-073,0.0
2015-12-08,P-048,0.0
2015-12-08,P-114,2.4285714285714284
2015-12-08,P-122,0.0
2015-12-08,P-052,0.0
2015-12-08,P-078,1.5714285714285714
2015-12-08,P-077,0.0
2015-12-08,P-026,1.1428571428571428
2015-12-08,P-108,1.5714285714285714
2015-12-08,P-070,1.5714285714285714
2015-12-08,P-069,1.2857142857142858
2015-12-08,P-120,1.0
2015-12-08,P-063,0.0
2015-12-08,P-071,1.1428571428571428
2015-12-08,P-084,1.2857142857142858
2015-12-08,P-009,1.1428571428571428
2015-12-08,P-068,1.4285714285714286
2015-12-08,P-076,1.0
2015-12-08,P-066,0.0
2015-12-08,P-017,1.4285714285714286
2015-12-08,P-042,2.0
2015-12-08,P-088,1.0
2015-12-08,P-032,1.8571428571428572
2015-12-08,P-060,0.0
2015-12-08,P-102,1.2857142857142858
2015-12-08,P-028,1.1428571428571428
2015-12-08,P-090,0.0
2015-12-08,P-112,0.0
2015-12-08,P-010,1.8571428571428572
2015-12-08,P-106,1.7142857142857142
2015-12-08,P-024,1.8571428571428572
2015-12-08,P-101,0.0
2015-12-08,P-030,0.0
2015-12-08,P-033,0.0
2015-12-08,P-034,0.0
2015-12-08,P-111,0.0
2015-12-08,P-100,0.0
2015-12-08,P-123,1.1428571428571428
2015-12-08,P-022,0.0
2015-12-09,P-018,1.2857142857142858
2015-12-09,P-044,1.7142857142857142
2015-12-09,P-075,1.2857142857142858
2015-12-09,P-043,1.4285714285714286
2015-12-09,P-040,1.2857142857142858
2015-12-09,P-109,1.4285714285714286
2015-12-09,P-007,0.0
2015-12-09,P-023,0.0
2015-12-09,P-103,2.0
2015-12-09,P-019,1.2857142857142858
2015-12-09,P-041,2.4285714285714284
2015-12-09,P-113,1.2857142857142858
2015-12-09,P-047,0.0
2015-12-09,P-049,0.0
2015-12-09,P-062,0.0
2015-12-09,P-045,1.8571428571428572
2015-12-09,P-067,1.8571428571428572
2015-12-09,P-104,0.0
2015-12-09,P-083,0.0
2015-12-09,P-094,0.0
2015-12-09,P-121,1.7142857142857142
2015-12-09,P-005,1.0
2015-12-09,P-025,1.4285714285714286
2015-12-09,P-046,2.7142857142857144
2015-12-09,P-110,0.0
2015-12-09,P-061,1.5714285714285714
2015-12-09,P-081,1.4285714285714286
2015-12-09,P-105,0.0
2015-12-09,P-115,1.8571428571428572
2015-12-09,P-107,1.4285714285714286
2015-12-09,P-013,0.0
2015-12-09,P-020,0.0
2015-12-09,P-050,0.0
2015-12-09,P-079,2.0
2015-12-09,P-001,2.0
2015-12-09,P-006,1.0
2015-12-09,P-014,1.5714285714285714
2015-12-09,P-072,0.0
2015-12-09,P-073,1.2857142857142858
2015-12-09,P-048,0.0
2015-12-09,P-114,0.0
2015-12-09,P-122,1.7142857142857142
2015-12-09,P-052,3.7142857142857144
2015-12-09,P-078,1.5714285714285714
2015-12-09,P-077,0.0
2015-12-09,P-026,1.4285714285714286
2015-12-09,P-108,0.0
2015-12-09,P-070,0.0
2015-12-09,P-069,0.0
2015-12-09,P-120,0.0
2015-12-09,P-063,0.0
2015-12-09,P-071,0.0
2015-12-09,P-084,1.2857142857142858
2015-12-09,P-009,1.1428571428571428
2015-12-09,P-068,0.0
2015-12-09,P-076,0.0
2015-12-09,P-066,0.0
2015-12-09,P-017,0.0
2015-12-09,P-042,2.0
2015-12-09,P-088,1.0
2015-12-09,P-032,0.0
2015-12-09,P-060,1.1428571428571428
2015-12-09,P-102,0.0
2015-12-09,P-028,1.4285714285714286
2015-12-09,P-090,0.0
2015-12-09,P-112,0.0
2015-12-09,P-010,1.8571428571428572
2015-12-09,P-106,1.4285714285714286
2015-12-09,P-024,0.0
2015-12-09,P-101,0.0
2015-12-09,P-030,0.0
2015-12-09,P-033,0.0
2015-12-09,P-034,7.285714285714286
2015-12-09,P-111,1.7142857142857142
2015-12-09,P-100,1.0
2015-12-09,P-123,0.0
2015-12-09,P-022,0.0
2015-12-10,P-018,1.4285714285714286
2015-12-10,P-044,1.5714285714285714
2015-12-10,P-075,1.2857142857142858
2015-12-10,P-043,1.4285714285714286
2015-12-10,P-040,1.8571428571428572
2015-12-10,P-109,1.7142857142857142
2015-12-10,P-007,1.2857142857142858
2015-12-10,P-023,0.0
2015-12-10,P-103,0.0
2015-12-10,P-019,1.5714285714285714
2015-12-10,P-041,2.0
2015-12-10,P-113,0.0
2015-12-10,P-047,1.4285714285714286
2015-12-10,P-049,0.0
2015-12-10,P-062,0.0
2015-12-10,P-045,0.0
2015-12-10,P-067,0.0
2015-12-10,P-104,0.0
2015-12-10,P-083,3.0
2015-12-10,P-094,1.1428571428571428
2015-12-10,P-121,1.5714285714285714
2015-12-10,P-005,0.0
2015-12-10,P-025,1.4285714285714286
2015-12-10,P-046,0.0
2015-12-10,P-110,1.7142857142857142
2015-12-10,P-061,0.0
2015-12-10,P-081,0.0
2015-12-10,P-105,0.0
2015-12-10,P-115,0.0
2015-12-10,P-107,0.0
2015-12-10,P-013,0.0
2015-12-10,P-020,1.5714285714285714
2015-12-10,P-050,1.4285714285714286
2015-12-10,P-079,0.0
2015-12-10,P-001,2.142857142857143
2015-12-10,P-006,1.1428571428571428
2015-12-10,P-014,1.7142857142857142
2015-12-10,P-072,0.0
2015-12-10,P-073,0.0
2015-12-10,P-048,0.0
2015-12-10,P-114,1.8571428571428572
2015-12-10,P-122,0.0
2015-12-10,P-052,2.2857142857142856
2015-12-10,P-078,0.0
2015-12-10,P-077,0.0
2015-12-10,P-026,0.0
2015-12-10,P-108,1.1428571428571428
2015-12-10,P-070,0.0
2015-12-10,P-069,1.4285714285714286
2015-12-10,P-120,1.4285714285714286
2015-12-10,P-063,0.0
2015-12-10,P-071,1.1428571428571428
2015-12-10,P-084,1.5714285714285714
2015-12-10,P-009,0.0
2015-12-10,P-068,0.0
2015-12-10,P-076,0.0
2015-12-10,P-066,0.0
2015-12-10,P-017,1.2857142857142858
2015-12-10,P-042,0.0
2015-12-10,P-088,1.1428571428571428
2015-12-10,P-032,0.0
2015-12-10,P-060,0.0
2015-12-10,P-102,1.2857142857142858
2015-12-10,P-028,0.0
2015-12-10,P-090,0.0
2015-12-10,P-112,0.0
2015-12-10,P-010,1.8571428571428572
2015-12-10,P-106,0.0
2015-12-10,P-024,0.0
2015-12-10,P-101,0.0
2015-12-10,P-030,0.0
2015-12-10,P-033,1.2857142857142858
2015-12-10,P-034,7.428571428571429
2015-12-10,P-111,0.0
2015-12-10,P-100,0.0
2015-12-10,P-123,0.0
2015-12-10,P-022,0.0
2015-12-11,P-018,1.5714285714285714
2015-12-11,P-044,1.5714285714285714
2015-12-11,P-075,1.4285714285714286
2015-12-11,P-043,1.5714285714285714
2015-12-11,P-040,1.7142857142857142
2015-12-11,P-109,1.7142857142857142
2015-12-11,P-007,0.0
2015-12-11,P-023,1.4285714285714286
2015-12-11,P-103,2.2857142857142856
2015-12-11,P-019,0.0
2015-12-11,P-041,0.0
2015-12-11,P-113,1.2857142857142858
2015-12-11,P-047,1.4285714285714286
2015-12-11,P-049,2.2857142857142856
2015-12-11,P-062,0.0
2015-12-11,P-045,1.7142857142857142
2015-12-11,P-067,1.5714285714285714
2015-12-11,P-104,1.1428571428571428
2015-12-11,P-083,1.5714285714285714
2015-12-11,P-094,0.0
2015-12-11,P-121,0.0
2015-12-11,P-005,0.0
2015-12-11,P-025,0.0
2015-12-11,P-046,2.857142857142857
2015-12-11,P-110,1.7142857142857142
2015-12-11,P-061,0.0
2015-12-11,P-081,1.7142857142857142
2015-12-11,P-105,2.2857142857142856
2015-12-11,P-115,2.142857142857143
2015-12-11,P-107,0.0
2015-12-11,P-013,1.2857142857142858
2015-12-11,P-020,1.5714285714285714
2015-12-11,P-050,1.7142857142857142
2015-12-11,P-079,0.0
2015-12-11,P-001,2.0
2015-12-11,P-006,0.0
2015-12-11,P-014,1.5714285714285714
2015-12-11,P-072,0.0
2015-12-11,P-073,1.4285714285714286
2015-12-11,P-048,0.0
2015-12-11,P-114,2.0
2015-12-11,P-122,0.0
2015-12-11,P-052,0.0
2015-12-11,P-078,1.5714285714285714
2015-12-11,P-077,1.2857142857142858
2015-12-11,P-026,0.0
2015-12-11,P-108,1.1428571428571428
2015-12-11,P-070,0.0
2015-12-11,P-069,0.0
2015-12-11,P-120,1.4285714285714286
2015-12-11,P-063,1.4285714285714286
2015-12-11,P-071,1.1428571428571428
2015-12-11,P-084,1.5714285714285714
2015-12-11,P-009,1.1428571428571428
2015-12-11,P-068,1.5714285714285714
2015-12-11,P-076,0.0
2015-12-11,P-066,1.2857142857142858
2015-12-11,P-017,1.2857142857142858
2015-12-11,P-042,1.7142857142857142
2015-12-11,P-088,0.0
2015-12-11,P-032,0.0
2015-12-11,P-060,0.0
2015-12-11,P-102,1.2857142857142858
2015-12-11,P-028,0.0
2015-12-11,P-090,0.0
2015-12-11,P-112,1.1428571428571428
2015-12-11,P-010,0.0
2015-12-11,P-106,1.2857142857142858
2015-12-11,P-024,1.7142857142857142
2015-12-11,P-101,0.0
2015-12-11,P-030,0.0
2015-12-11,P-033,1.2857142857142858
2015-12-11,P-034,7.428571428571429
2015-12-11,P-111,0.0
2015-12-11,P-100,1.1428571428571428
2015-12-11,P-123,0.0
2015-12-11,P-022,0.0
2015-12-12,P-018,0.0
2015-12-12,P-044,0.0
2015-12-12,P-075,0.0
2015-12-12,P-043,1.4285714285714286
2015-12-12,P-040,0.0
2015-12-12,P-109,1.7142857142857142
2015-12-12,P-007,0.0
2015-12-12,P-023,0.0
2015-12-12,P-103,2.4285714285714284
2015-12-12,P-019,0.0
2015-12-12,P-041,1.8571428571428572
2015-12-12,P-113,1.2857142857142858
2015-12-12,P-047,1.8571428571428572
2015-12-12,P-049,2.142857142857143
2015-12-12,P-062,0.0
2015-12-12,P-045,1.8571428571428572
2015-12-12,P-067,2.0
2015-12-12,P-104,0.0
2015-12-12,P-083,0.0
2015-12-12,P-094,1.4285714285714286
2015-12-12,P-121,0.0
2015-12-12,P-005,0.0
2015-12-12,P-025,1.4285714285714286
2015-12-12,P-046,2.7142857142857144
2015-12-12,P-110,0.0
2015-12-12,P-061,0.0
2015-12-12,P-081,1.8571428571428572
2015-12-12,P-105,0.0
2015-12-12,P-115,1.8571428571428572
2015-12-12,P-107,1.4285714285714286
2015-12-12,P-013,1.2857142857142858
2015-12-12,P-020,0.0
2015-12-12,P-050,1.7142857142857142
2015-12-12,P-079,2.0
2015-12-12,P-001,1.4285714285714286
2015-12-12,P-006,0.0
2015-12-12,P-014,0.0
2015-12-12,P-072,0.0
2015-12-12,P-073,1.4285714285714286
2015-12-12,P-048,1.7142857142857142
2015-12-12,P-114,2.142857142857143
2015-12-12,P-122,1.4285714285714286
2015-12-12,P-052,0.0
2015-12-12,P-078,1.4285714285714286
2015-12-12,P-077,0.0
2015-12-12,P-026,0.0
2015-12-12,P-108,0.0
2015-12-12,P-070,1.5714285714285714
2015-12-12,P-069,0.0
2015-12-12,P-120,2.0
2015-12-12,P-063,1.4285714285714286
2015-12-12,P-071,1.0
2015-12-12,P-084,0.0
2015-12-12,P-009,0.0
2015-12-12,P-068,1.5714285714285714
2015-12-12,P-076,0.0
2015-12-12,P-066,0.0
2015-12-12,P-017,0.0
2015-12-12,P-042,0.0
2015-12-12,P-088,0.0
2015-12-12,P-032,0.0
2015-12-12,P-060,0.0
2015-12-12,P-102,0.0
2015-12-12,P-028,0.0
2015-12-12,P-090,1.5714285714285714
2015-12-12,P-112,1.1428571428571428
2015-12-12,P-010,1.2857142857142858
2015-12-12,P-106,1.4285714285714286
2015-12-12,P-024,1.4285714285714286
2015-12-12,P-101,1.1428571428571428
2015-12-12,P-030,0.0
2015-12-12,P-033,0.0
2015-12-12,P-034,7.428571428571429
2015-12-12,P-111,0.0
2015-12-12,P-100,0.0
2015-12-12,P-123,0.0
2015-12-12,P-022,0.0
2015-12-13,P-018,0.0
2015-12-13,P-044,1.4285714285714286
2015-12-13,P-075,0.0
2015-12-13,P-043,1.4285714285714286
2015-12-13,P-040,0.0
2015-12-13,P-109,0.0
2015-12-13,P-007,0.0
2015-12-13,P-023,0.0
2015-12-13,P-103,0.0
2015-12-13,P-019,1.5714285714285714
2015-12-13,P-041,1.8571428571428572
2015-12-13,P-113,0.0
2015-12-13,P-047,0.0
2015-12-13,P-049,0.0
2015-12-13,P-062,0.0
2015-12-13,P-045,1.8571428571428572
2015-12-13,P-067,0.0
2015-12-13,P-104,0.0
2015-12-13,P-083,1.5714285714285714
2015-12-13,P-094,1.4285714285714286
2015-12-13,P-121,0.0
2015-12-13,P-005,0.0
2015-12-13,P-025,0.0
2015-12-13,P-046,2.4285714285714284
2015-12-13,P-110,0.0
2015-12-13,P-061,1.5714285714285714
2015-12-13,P-081,1.8571428571428572
2015-12-13,P-105,0.0
2015-12-13,P-115,2.0
2015-12-13,P-107,1.1428571428571428
2015-12-13,P-013,0.0
2015-12-13,P-020,0.0
2015-12-13,P-050,1.7142857142857142
2015-12-13,P-079,0.0
2015-12-13,P-001,1.1428571428571428
2015-12-13,P-006,1.1428571428571428
2015-12-13,P-014,0.0
2015-12-13,P-072,1.1428571428571428
2015-12-13,P-073,0.0
2015-12-13,P-048,0.0
2015-12-13,P-114,0.0
2015-12-13,P-122,0.0
2015-12-13,P-052,0.0
2015-12-13,P-078,0.0
2015-12-13,P-077,1.2857142857142858
2015-12-13,P-026,1.4285714285714286
2015-12-13,P-108,1.1428571428571428
2015-12-13,P-070,1.5714285714285714
2015-12-13,P-069,1.2857142857142858
2015-12-13,P-120,2.142857142857143
2015-12-13,P-063,1.4285714285714286
2015-12-13,P-071,1.1428571428571428
2015-12-13,P-084,1.5714285714285714
2015-12-13,P-009,0.0
2015-12-13,P-068,0.0
2015-12-13,P-076,1.0
2015-12-13,P-066,0.0
2015-12-13,P-017,0.0
2015-12-13,P-042,0.0
2015-12-13,P-088,0.0
2015-12-13,P-032,0.0
2015-12-13,P-060,0.0
2015-12-13,P-102,0.0
2015-12-13,P-028,0.0
2015-12-13,P-090,0.0
2015-12-13,P-112,1.1428571428571428
2015-12-13,P-010,0.0
2015-12-13,P-106,1.5714285714285714
2015-12-13,P-024,0.0
2015-12-13,P-101,0.0
2015-12-13,P-030,0.0
2015-12-13,P-033,0.0
2015-12-13,P-034,0.0
2015-12-13,P-111,0.0
2015-12-13,P-100,0.0
2015-12-13,P-123,0.0
2015-12-13,P-022,0.0
2015-12-14,P-018,0.0
2015-12-14,P-044,1.5714285714285714
2015-12-14,P-075,1.7142857142857142
2015-12-14,P-043,1.4285714285714286
2015-12-14,P-040,1.8571428571428572
2015-12-14,P-109,1.4285714285714286
2015-12-14,P-007,1.2857142857142858
2015-12-14,P-023,0.0
2015-12-14,P-103,0.0
2015-12-14,P-019,1.8571428571428572
2015-12-14,P-041,1.8571428571428572
2015-12-14,P-113,1.4285714285714286
2015-12-14,P-047,0.0
2015-12-14,P-049,0.0
2015-12-14,P-062,2.4285714285714284
2015-12-14,P-045,0.0
2015-12-14,P-067,1.8571428571428572
2015-12-14,P-104,0.0
2015-12-14,P-083,0.0
2015-12-14,P-094,1.4285714285714286
2015-12-14,P-121,1.2857142857142858
2015-12-14,P-005,0.0
2015-12-14,P-025,0.0
2015-12-14,P-046,0.0
2015-12-14,P-110,0.0
2015-12-14,P-061,1.7142857142857142
2015-12-14,P-081,0.0
2015-12-14,P-105,2.0
2015-12-14,P-115,1.8571428571428572
2015-12-14,P-107,0.0
2015-12-14,P-013,1.5714285714285714
2015-12-14,P-020,0.0
2015-12-14,P-050,1.7142857142857142
2015-12-14,P-079,2.0
2015-12-14,P-001,1.1428571428571428
2015-12-14,P-006,1.2857142857142858
2015-12-14,P-014,1.7142857142857142
2015-12-14,P-072,0.0
2015-12-14,P-073,1.4285714285714286
2015-12-14,P-048,1.8571428571428572
2015-12-14,P-114,2.4285714285714284
2015-12-14,P-122,0.0
2015-12-14,P-052,1.8571428571428572
2015-12-14,P-078,1.2857142857142858
2015-12-14,P-077,1.2857142857142858
2015-12-14,P-026,1.4285714285714286
2015-12-14,P-108,0.0
2015-12-14,P-070,0.0
2015-12-14,P-069,1.1428571428571428
2015-12-14,P-120,2.142857142857143
2015-12-14,P-063,0.0
2015-12-14,P-071,0.0
2015-12-14,P-084,0.0
2015-12-14,P-009,1.1428571428571428
2015-12-14,P-068,0.0
2015-12-14,P-076,0.0
2015-12-14,P-066,1.2857142857142858
2015-12-14,P-017,1.1428571428571428
2015-12-14,P-042,0.0
2015-12-14,P-088,0.0
2015-12-14,P-032,1.8571428571428572
2015-12-14,P-060,0.0
2015-12-14,P-102,1.2857142857142858
2015-12-14,P-028,0.0
2015-12-14,P-090,1.5714285714285714
2015-12-14,P-112,0.0
2015-12-14,P-010,1.2857142857142858
2015-12-14,P-106,1.5714285714285714
2015-12-14,P-024,1.5714285714285714
2015-12-14,P-101,1.1428571428571428
2015-12-14,P-030,1.0
2015-12-14,P-033,0.0
2015-12-14,P-034,1.1428571428571428
2015-12-14,P-111,1.7142857142857142
2015-12-14,P-100,0.0
2015-12-14,P-123,1.1428571428571428
2015-12-14,P-022,0.0
2015-12-15,P-018,1.7142857142857142
2015-12-15,P-044,2.0
2015-12-15,P-075,1.8571428571428572
2015-12-15,P-043,1.4285714285714286
2015-12-15,P-040,1.8571428571428572
2015-12-15,P-109,1.7142857142857142
2015-12-15,P-007,1.2857142857142858
2015-12-15,P-023,1.7142857142857142
2015-12-15,P-103,2.5714285714285716
2015-12-15,P-019,2.4285714285714284
2015-12-15,P-041,2.142857142857143
2015-12-15,P-113,1.5714285714285714
2015-12-15,P-047,2.0
2015-12-15,P-049,1.5714285714285714
2015-12-15,P-062,2.4285714285714284
2015-12-15,P-045,1.5714285714285714
2015-12-15,P-067,2.2857142857142856
2015-12-15,P-104,0.0
2015-12-15,P-083,1.8571428571428572
2015-12-15,P-094,1.4285714285714286
2015-12-15,P-121,0.0
2015-12-15,P-005,0.0
2015-12-15,P-025,1.2857142857142858
2015-12-15,P-046,2.5714285714285716
2015-12-15,P-110,1.7142857142857142
2015-12-15,P-061,1.5714285714285714
2015-12-15,P-081,2.0
2015-12-15,P-105,2.0
2015-12-15,P-115,1.8571428571428572
2015-12-15,P-107,0.0
2015-12-15,P-013,1.5714285714285714
2015-12-15,P-020,1.5714285714285714
2015-12-15,P-050,2.0
2015-12-15,P-079,1.7142857142857142
2015-12-15,P-001,1.2857142857142858
2015-12-15,P-006,1.2857142857142858
2015-12-15,P-014,0.0
2015-12-15,P-072,1.1428571428571428
2015-12-15,P-073,1.8571428571428572
2015-12-15,P-048,2.0
2015-12-15,P-114,2.2857142857142856
2015-12-15,P-122,1.4285714285714286
2015-12-15,P-052,2.0
